0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-1.32761572e-03	3.26605833e-03	3.32378485e-03	8.08814145e-04	9.42814360e-03	1.17797512e-02	8.48961612e-04	2.51015037e-02	0.00000000e+00	2.05728146e-02	0.00000000e+00	0.00000000e+00	
-1.26645923e-03	1.94520115e-03	3.15287197e-03	1.47352202e-03	8.04955990e-03	8.75764822e-03	3.98119564e-04	5.37458243e-05	0.00000000e+00	1.86394810e-02	0.00000000e+00	0.00000000e+00	
-1.02115923e-03	1.46687820e-03	2.79182468e-03	2.06608308e-03	6.36356613e-03	8.28813145e-03	5.24718834e-04	2.40829109e-04	0.00000000e+00	1.68878327e-02	0.00000000e+00	0.00000000e+00	
-7.80513308e-04	1.27503259e-03	2.48826445e-03	2.59204130e-03	4.84677404e-03	7.80361598e-03	6.44946231e-04	7.21123257e-04	0.00000000e+00	1.53007959e-02	0.00000000e+00	0.00000000e+00	
-5.63930315e-04	1.13847078e-03	2.22326139e-03	3.05631486e-03	3.49698037e-03	7.30008294e-03	7.41948514e-04	7.55914915e-04	0.00000000e+00	1.38629011e-02	0.00000000e+00	0.00000000e+00	
-3.70347968e-04	1.01793112e-03	1.98528130e-03	3.46460796e-03	2.29165010e-03	6.82790584e-03	8.24976473e-04	6.94805613e-04	0.00000000e+00	1.25601327e-02	0.00000000e+00	0.00000000e+00	
-1.97465409e-04	9.08817890e-04	1.77032273e-03	3.82236240e-03	1.21518669e-03	6.39499366e-03	8.97262239e-04	6.27801539e-04	0.00000000e+00	1.13797922e-02	0.00000000e+00	0.00000000e+00	
-4.32524991e-05	8.10102067e-04	1.57606123e-03	4.13453931e-03	2.54966024e-04	5.99906432e-03	9.60119871e-04	5.66546975e-04	0.00000000e+00	1.03103744e-02	0.00000000e+00	0.00000000e+00	
9.40941184e-05	7.20878724e-04	1.40054036e-03	4.40563154e-03	-6.00216487e-04	5.63677306e-03	1.01449784e-03	5.11205241e-04	0.00000000e+00	9.34145526e-03	0.00000000e+00	0.00000000e+00	
2.16201496e-04	6.40267433e-04	1.24199300e-03	4.63970571e-03	-1.36048941e-03	5.30500789e-03	1.06123625e-03	4.61138886e-04	0.00000000e+00	8.46359048e-03	0.00000000e+00	0.00000000e+00	
3.24542516e-04	5.67456697e-04	1.09881632e-03	4.84044258e-03	-2.03502572e-03	5.00095742e-03	1.10109655e-03	4.15818802e-04	0.00000000e+00	7.66822318e-03	0.00000000e+00	0.00000000e+00	
4.20450950e-04	5.01709590e-04	9.69557668e-04	5.01117346e-03	-2.63213244e-03	4.72207710e-03	1.13476848e-03	3.74792881e-04	0.00000000e+00	6.94760066e-03	0.00000000e+00	0.00000000e+00	
5.05134538e-04	4.42358410e-04	8.52901014e-04	5.15491312e-03	-3.15933170e-03	4.46606105e-03	1.16287632e-03	3.37656468e-04	0.00000000e+00	6.29469876e-03	0.00000000e+00	0.00000000e+00	
5.79686839e-04	3.88798292e-04	7.47654120e-04	5.27438960e-03	-3.62343442e-03	4.23081909e-03	1.18598494e-03	3.04043453e-04	0.00000000e+00	5.70315341e-03	0.00000000e+00	0.00000000e+00	
6.45097967e-04	3.40481281e-04	6.52736931e-04	5.37207124e-03	-4.03060726e-03	4.01445648e-03	1.20460541e-03	2.73622149e-04	0.00000000e+00	5.16719864e-03	0.00000000e+00	0.00000000e+00	
7.02264326e-04	2.96910985e-04	5.67171027e-04	5.45019110e-03	-4.38643321e-03	3.81525548e-03	1.21920003e-03	2.46092040e-04	0.00000000e+00	4.68161031e-03	0.00000000e+00	0.00000000e+00	
7.51997423e-04	2.57637725e-04	4.90070072e-04	5.51076918e-03	-4.69596651e-03	3.63165883e-03	1.23018696e-03	2.21180862e-04	0.00000000e+00	4.24165522e-03	0.00000000e+00	0.00000000e+00	
7.95031865e-04	2.22254141e-04	4.20631153e-04	5.55563244e-03	-4.96378244e-03	3.46225461e-03	1.23794436e-03	1.98641942e-04	0.00000000e+00	3.84304498e-03	0.00000000e+00	0.00000000e+00	
8.32032592e-04	1.90391220e-04	3.58126942e-04	5.58643305e-03	-5.19402237e-03	3.30576265e-03	1.24281416e-03	1.78251802e-04	0.00000000e+00	3.48189420e-03	0.00000000e+00	0.00000000e+00	
8.63601434e-04	1.61714687e-04	3.01898589e-04	5.60466484e-03	-5.39043463e-03	3.16102215e-03	1.24510551e-03	1.59807972e-04	0.00000000e+00	3.15468262e-03	0.00000000e+00	0.00000000e+00	

