0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
5.59803373e-03	-5.27870538e-03	5.10749172e-04	-2.31251199e-02	1.83158690e-02	-9.25004795e-01	-1.18016603e-01	-6.33365174e-02	0.00000000e+00	0.00000000e+00	1.64725072e-01	0.00000000e+00	
6.17967605e-03	-3.10008911e-03	4.76238172e-04	-3.59386436e-02	2.02683023e-02	-5.35666071e-01	-6.57952453e-02	-3.77004526e-02	0.00000000e+00	0.00000000e+00	1.63495662e-01	0.00000000e+00	
6.21879874e-03	-1.86488461e-03	-1.43441153e-04	-4.08693984e-02	1.98971067e-02	-2.33168833e-01	-2.55797455e-02	-1.77395771e-02	0.00000000e+00	0.00000000e+00	1.62275428e-01	0.00000000e+00	
6.29343647e-03	-7.02227565e-04	-8.01463006e-04	-4.02464769e-02	1.70835833e-02	-1.59525375e-02	3.33844008e-03	-2.25960984e-03	0.00000000e+00	0.00000000e+00	1.61064300e-01	0.00000000e+00	
6.44940795e-03	5.15802485e-04	-1.31313566e-03	-3.46419421e-02	1.25880090e-02	1.83934911e-01	3.00253153e-02	1.22098676e-02	0.00000000e+00	0.00000000e+00	1.59862212e-01	0.00000000e+00	
6.65589440e-03	1.57550618e-03	-1.60260697e-03	-2.50974986e-02	7.27868115e-03	3.47135799e-01	5.18828146e-02	2.39991250e-02	0.00000000e+00	0.00000000e+00	1.58669096e-01	0.00000000e+00	
6.86835463e-03	2.25789903e-03	-1.66144949e-03	-1.32837766e-02	2.07694619e-03	4.47451384e-01	6.53922593e-02	3.11899021e-02	0.00000000e+00	0.00000000e+00	1.57484884e-01	0.00000000e+00	
7.04640057e-03	2.45586407e-03	-1.53018301e-03	-1.11662362e-03	-2.25247296e-03	4.73402341e-01	6.89937948e-02	3.29763320e-02	0.00000000e+00	0.00000000e+00	1.56309511e-01	0.00000000e+00	
7.16155605e-03	2.17380277e-03	-1.28563532e-03	9.66891515e-03	-5.21345191e-03	4.30304927e-01	6.33689011e-02	2.97574672e-02	0.00000000e+00	0.00000000e+00	1.55142910e-01	0.00000000e+00	
7.20297772e-03	1.52513999e-03	-1.01228177e-03	1.78570431e-02	-6.67715295e-03	3.37194034e-01	5.10366341e-02	2.29406947e-02	0.00000000e+00	0.00000000e+00	1.53985015e-01	0.00000000e+00	
7.17780444e-03	7.03727033e-04	-7.71348113e-04	2.29389796e-02	-6.86470840e-03	2.21134503e-01	3.55982850e-02	1.45240603e-02	0.00000000e+00	0.00000000e+00	1.52835763e-01	0.00000000e+00	
7.10438052e-03	-9.13782300e-05	-5.90481883e-04	2.50783524e-02	-6.18572185e-03	1.08513891e-01	2.05748961e-02	6.42905367e-03	0.00000000e+00	0.00000000e+00	1.51695087e-01	0.00000000e+00	
7.00336397e-03	-7.26029433e-04	-4.73112547e-04	2.48877941e-02	-5.05603410e-03	1.74560221e-02	8.39182047e-03	-5.75189127e-05	0.00000000e+00	0.00000000e+00	1.50562926e-01	0.00000000e+00	
6.89213342e-03	-1.14824641e-03	-4.10805621e-04	2.31545022e-02	-3.80192232e-03	-4.44438845e-02	7.30232427e-05	-4.42188206e-03	0.00000000e+00	0.00000000e+00	1.49439214e-01	0.00000000e+00	
6.78303973e-03	-1.36565813e-03	-3.90257174e-04	2.06307474e-02	-2.64234866e-03	-7.77956896e-02	-4.45179495e-03	-6.73289008e-03	0.00000000e+00	0.00000000e+00	1.48323888e-01	0.00000000e+00	
6.68351205e-03	-1.41751051e-03	-3.97019377e-04	1.79191874e-02	-1.69976992e-03	-8.78316537e-02	-5.87120791e-03	-7.38018021e-03	0.00000000e+00	0.00000000e+00	1.47216887e-01	0.00000000e+00	
6.59680712e-03	-1.35503259e-03	-4.18272405e-04	1.54321975e-02	-1.01824284e-03	-8.15604061e-02	-5.11336782e-03	-6.87357850e-03	0.00000000e+00	0.00000000e+00	1.46118148e-01	0.00000000e+00	
6.52309689e-03	-1.22862455e-03	-4.44519377e-04	1.33988512e-02	-5.86425570e-04	-6.59016550e-02	-3.09729018e-03	-5.71173527e-03	0.00000000e+00	0.00000000e+00	1.45027609e-01	0.00000000e+00	
6.46068482e-03	-1.07964768e-03	-4.69868057e-04	1.18996166e-02	-3.61980629e-04	-4.65705338e-02	-5.83603723e-04	-4.30310083e-03	0.00000000e+00	0.00000000e+00	1.43945209e-01	0.00000000e+00	
6.40707120e-03	-9.36661051e-04	-4.91327560e-04	1.09125160e-02	-2.91784409e-04	-2.75844051e-02	1.89188612e-03	-2.93187597e-03	0.00000000e+00	0.00000000e+00	1.42870888e-01	0.00000000e+00	

