0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
2.39544939e-04	-3.87736826e-03	-1.75345017e-03	6.73623413e-03	-5.17691144e-03	2.69449365e-01	3.59994558e-02	-8.64762908e-03	1.99478593e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	
3.11544531e-04	-2.33978379e-03	-1.75221404e-03	7.11471491e-03	-6.62217320e-03	2.18754655e-02	3.17594186e-03	-1.29753491e-02	1.34462170e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	
3.30699297e-04	-1.22375091e-03	-1.83335857e-03	9.47638093e-03	-6.89883972e-03	1.01581356e-01	1.37801138e-02	-2.72452608e-03	9.06366692e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
3.80360801e-04	-4.47616466e-04	-1.90660079e-03	1.32091470e-02	-8.00823213e-03	1.58787022e-01	2.14219709e-02	4.59811362e-03	6.10952939e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.57379166e-04	1.41008694e-04	-1.90614954e-03	1.79267680e-02	-9.61794979e-03	2.01913989e-01	2.72174372e-02	9.93197619e-03	4.11823930e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
5.43365856e-04	5.48546197e-04	-1.78633893e-03	2.30720328e-02	-1.13067674e-02	2.23737358e-01	3.01908627e-02	1.30452482e-02	2.77597403e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.15751231e-04	7.38203266e-04	-1.52980276e-03	2.78667594e-02	-1.26169965e-02	2.14861099e-01	2.90745740e-02	1.34736333e-02	1.87119574e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.51838801e-04	6.68997444e-04	-1.15859274e-03	3.14179628e-02	-1.31116946e-02	1.69914894e-01	2.31355349e-02	1.09555482e-02	1.26131349e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.34161530e-04	3.23670721e-04	-7.35541940e-04	3.28972629e-02	-1.24807140e-02	9.05899685e-02	1.25832488e-02	5.68962137e-03	8.50211276e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
5.58435911e-04	-2.33819609e-04	-3.34399782e-04	3.17844326e-02	-1.07022237e-02	-1.16159527e-02	-1.05872297e-03	-1.40061699e-03	5.73100360e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.35708749e-04	-8.55648358e-04	-5.37159642e-06	2.80607389e-02	-8.06007719e-03	-1.17163314e-01	-1.51853060e-02	-8.80472101e-03	3.86308712e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
2.86072834e-04	-1.38137266e-03	2.35510301e-04	2.22054284e-02	-4.98707607e-03	-2.06151680e-01	-2.71356447e-02	-1.50279546e-02	2.60398407e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
1.29892636e-04	-1.71128580e-03	3.95228763e-04	1.49993802e-02	-1.88335635e-03	-2.66036500e-01	-3.52257511e-02	-1.91592622e-02	1.75526278e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-1.73963714e-05	-1.82399598e-03	4.89770708e-04	7.27610043e-03	9.70792907e-04	-2.93931811e-01	-3.90588892e-02	-2.10074346e-02	1.18316677e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-1.46329802e-04	-1.75114087e-03	5.36750828e-04	-2.57305191e-04	3.41765392e-03	-2.94060124e-01	-3.91877403e-02	-2.08894868e-02	7.97535060e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-2.52567451e-04	-1.54692886e-03	5.52439866e-04	-7.10018053e-03	5.39665221e-03	-2.73972319e-01	-3.66115454e-02	-1.93520801e-02	5.37592999e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-3.35626623e-04	-1.26848454e-03	5.50127492e-04	-1.29665948e-02	6.91706293e-03	-2.41756753e-01	-3.24042857e-02	-1.69745246e-02	3.62374330e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-3.97573467e-04	-9.65268133e-04	5.39324641e-04	-1.77541910e-02	8.03195322e-03	-2.04470443e-01	-2.75051568e-02	-1.42591559e-02	2.44265002e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-4.41805970e-04	-6.73888179e-04	5.25949591e-04	-2.14955845e-02	8.81474022e-03	-1.67409928e-01	-2.26206595e-02	-1.15802706e-02	1.64651263e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-4.72090954e-04	-4.16877952e-04	5.13169328e-04	-2.43069657e-02	9.34148195e-03	-1.33950833e-01	-1.82024543e-02	-9.17367793e-03	1.10986176e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	

