6.15090980e+01	1.95889027e+03	4.73189770e+00	1.71369514e+00	
8.53089874e+01	8.38833030e+03	1.15738209e+01	2.22922037e+00	
1.08609673e+02	1.02265306e+04	2.06748851e+01	6.04049419e+00	
1.31605138e+02	8.94277744e+03	2.29070734e+01	9.19951812e+00	
1.46177015e+02	8.32928379e+03	2.78741591e+01	1.18911848e+01	
1.63357730e+02	6.74628781e+03	3.12185898e+01	1.19800142e+01	
1.79336813e+02	4.76808188e+03	4.19328606e+01	1.46189184e+01	
1.87396566e+02	6.92546535e+03	5.34016440e+01	1.77303097e+01	
2.04341980e+02	9.08537437e+03	7.77084294e+01	2.52407729e+01	
2.20601371e+02	8.41094304e+03	9.85053422e+01	3.29690816e+01	
2.61285930e+02	7.94169838e+03	1.35116429e+02	4.67129352e+01	
3.17121434e+02	5.70142724e+03	1.77259784e+02	6.05621916e+01	

