0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.22158046e-02	6.53132167e-03	2.57625656e-03	9.79720512e-03	8.35485255e-02	6.78241599e-02	4.60114730e-02	1.73401968e-02	
5.15076700e-02	3.19040627e-03	5.96908208e-03	1.58834121e-02	8.54482973e-02	4.06497334e-02	4.98983075e-02	6.27398981e-03	
4.81197310e-02	-7.72147711e-04	2.67844629e-03	3.10563383e-02	1.38471098e-02	6.06580821e-02	4.99781644e-02	2.02852695e-03	
3.33997762e-02	1.69679336e-03	1.30965473e-03	2.96954197e-02	9.85068377e-02	-3.53186227e-02	2.32143405e-02	1.13867046e-03	
4.03006502e-02	-2.28903203e-03	-9.09177266e-04	4.01581811e-02	-4.01989948e-04	4.65385236e-02	4.12252273e-02	1.81408156e-04	
4.01442197e-02	-6.16060310e-03	-5.97699256e-03	5.07294898e-02	-9.60318715e-02	7.85562183e-02	4.58376431e-02	8.39581963e-04	
3.64844236e-02	1.17255758e-03	-4.90509808e-03	5.92177023e-02	-1.47924366e-02	6.80213622e-02	4.11588262e-02	1.61972378e-02	
4.18084601e-02	-4.16355387e-03	-3.49856098e-03	5.16907324e-02	2.92850272e-02	5.05933189e-03	3.63615072e-02	-5.15090632e-03	
4.45323794e-02	-6.37424207e-03	-5.38646159e-03	5.87451409e-02	-6.64795740e-02	8.06888454e-02	4.98914880e-02	-9.88048130e-04	
4.67972516e-02	-4.29810062e-03	-7.57159609e-03	6.57410355e-02	-9.39516764e-02	1.27053445e-01	5.86928184e-02	1.07826116e-02	
5.15500794e-02	-4.85480517e-03	-6.76695932e-03	6.94322752e-02	-7.90023642e-02	1.31025383e-01	6.33299027e-02	8.40746197e-03	
6.44263992e-02	-2.42460375e-03	-5.39779054e-03	7.21869717e-02	-8.12475053e-03	1.29816980e-01	7.41185859e-02	1.16550221e-02	
7.35993240e-02	-6.56947881e-04	-3.20221926e-03	8.28381452e-02	-2.00526177e-02	1.98657586e-01	9.21354499e-02	1.94145399e-02	
6.13644614e-02	8.84750469e-03	1.76225324e-03	9.62216415e-02	2.85790540e-02	2.37162503e-01	8.74212334e-02	4.04072479e-02	
5.26319278e-02	2.28205780e-03	3.21220410e-03	1.08353297e-01	-2.23328159e-02	2.29768772e-01	7.88871370e-02	2.09659726e-02	
3.82653518e-02	1.56408046e-02	1.02640492e-02	1.21931930e-01	8.77022838e-02	2.40070550e-01	6.81769024e-02	4.63080541e-02	
1.81250483e-02	1.03813439e-02	1.09529497e-02	1.37911507e-01	5.92554425e-02	1.69209557e-01	4.05187824e-02	2.73391473e-02	
1.12786069e-02	1.37992239e-02	1.05568544e-02	1.56523404e-01	8.36431670e-02	1.68238474e-01	3.45431861e-02	3.52910116e-02	
6.64302369e-03	1.44719025e-02	1.23887347e-02	1.68873345e-01	1.48007120e-01	1.08165051e-01	2.16906106e-02	2.94648032e-02	
-1.84986379e-02	1.60567606e-02	1.53558297e-02	1.79450654e-01	1.78078514e-01	3.31685961e-02	-1.08405245e-02	2.54617014e-02	
-2.20263554e-02	9.29350153e-03	1.11096551e-02	1.73375749e-01	2.82403724e-01	-1.43251944e-01	-3.99944026e-02	-3.90079550e-03	
-1.45142517e-02	2.98048003e-04	3.41780363e-03	1.76683190e-01	1.99627474e-01	-1.66490857e-01	-3.70402122e-02	-1.85286051e-02	
-9.61471526e-03	7.09665317e-03	1.44418646e-03	1.65973842e-01	2.20553880e-01	-1.30572237e-01	-2.75430297e-02	3.68077771e-03	
-1.05182376e-02	3.60588788e-03	1.84734400e-03	1.48957612e-01	1.92714540e-01	-1.37290045e-01	-2.93083450e-02	-5.67606367e-03	
-1.83789416e-03	1.98798374e-03	4.20700981e-04	1.44255933e-01	1.00881697e-01	-3.86421235e-02	-7.29301416e-03	3.18702108e-05	
-2.29455943e-03	-6.03672341e-03	-4.36154646e-03	1.41026815e-01	-3.68633008e-02	-1.27901686e-02	-3.85021780e-03	-9.87054557e-03	
-2.21913763e-03	4.12265216e-03	-3.03722040e-03	1.36256998e-01	6.94849038e-02	-1.68681894e-02	-4.39041894e-03	1.22454042e-02	
4.67177698e-04	1.95831390e-03	-8.79557875e-04	1.27306946e-01	8.14512437e-02	-2.60985163e-02	-3.47038740e-03	2.99480228e-03	
2.42351560e-03	-1.03932393e-04	-2.16200550e-03	1.25974287e-01	1.62527623e-02	1.65525774e-02	4.51772403e-03	3.59612141e-03	
-2.06578417e-03	6.31712848e-03	-1.35841831e-03	1.33400909e-01	1.47796487e-02	6.47182308e-02	7.83293731e-03	2.32928403e-02	
-2.49948566e-03	-8.85808501e-04	-2.65265562e-03	1.45874214e-01	-1.04163522e-01	1.18234361e-01	1.53956756e-02	1.20935641e-02	
2.43335069e-03	1.37361397e-03	-2.56940752e-03	1.53341281e-01	-4.65806142e-02	9.89522769e-02	1.67393784e-02	1.51870120e-02	
-1.70976733e-03	4.18726221e-03	-1.14703060e-04	1.57391886e-01	-9.60813573e-03	8.58851718e-02	1.12735477e-02	1.86199185e-02	
8.82955939e-03	4.41423289e-03	1.40985313e-03	1.73339306e-01	-5.51399340e-02	1.84819509e-01	3.49147760e-02	2.45830018e-02	
4.88189643e-03	9.77926500e-03	3.21920853e-03	1.93937750e-01	-2.49660697e-02	1.90007159e-01	3.23211484e-02	3.76404144e-02	
1.83642889e-03	9.37871663e-03	5.21527523e-03	2.16933089e-01	-2.68134457e-02	2.02929620e-01	3.16424460e-02	3.50523793e-02	
-2.47971956e-03	7.47072507e-03	5.75470492e-03	2.38628085e-01	-3.24001582e-02	1.86912970e-01	2.55920500e-02	2.88136738e-02	
-1.29434540e-02	1.44626100e-02	8.86248405e-03	2.56954188e-01	7.27446290e-02	1.39089862e-01	9.59091224e-03	3.82427386e-02	
-1.30009496e-02	1.70629734e-02	1.17991536e-02	2.73028661e-01	1.53251990e-01	1.15305282e-01	6.01659006e-03	3.75749565e-02	
-1.89915829e-02	1.80807886e-02	1.33269633e-02	2.88558047e-01	1.78669264e-01	9.17818565e-02	-2.57275236e-03	3.68981576e-02	
-3.14812546e-02	2.12572872e-02	1.82129664e-02	2.97914050e-01	2.70989796e-01	3.23686873e-02	-2.20174212e-02	3.35427146e-02	
-6.18066476e-02	2.66929722e-02	2.06845163e-02	3.02927853e-01	3.87898191e-01	-9.45362434e-02	-6.66578258e-02	3.40451663e-02	
-6.36659846e-02	-5.66896168e-04	1.80502604e-02	2.78663671e-01	2.93354370e-01	-2.16655351e-01	-8.63420565e-02	-4.32729271e-02	
-5.63622501e-02	1.90521706e-02	8.25308662e-03	2.82001373e-01	2.12279908e-01	4.14184694e-03	-4.73943376e-02	3.64625971e-02	
-6.00767525e-02	2.25250291e-02	1.72966071e-02	2.98620237e-01	1.91684894e-01	1.08405536e-01	-3.51043208e-02	4.38006555e-02	
-6.94626612e-02	7.44094229e-03	2.18621908e-02	2.99693737e-01	1.84958948e-01	-2.65850722e-03	-5.95609547e-02	-8.52557233e-03	
-7.31808391e-02	2.32927074e-02	2.03789205e-02	3.16637212e-01	1.96763926e-01	1.33592774e-01	-4.25328703e-02	4.24732678e-02	
-8.86241449e-02	6.00953559e-03	2.31696673e-02	3.21176270e-01	1.35895060e-01	3.12273292e-02	-7.08597687e-02	-1.20288164e-02	
-9.13249409e-02	5.16531367e-03	1.14307687e-02	3.14612114e-01	1.46708135e-01	-4.10559640e-02	-8.38740771e-02	-9.29115133e-03	
-9.34431234e-02	3.92978454e-03	8.93916472e-03	3.03730775e-01	8.70823658e-02	-2.03200251e-02	-8.26048235e-02	-6.19710181e-03	
-9.53825170e-02	1.38244181e-02	1.65244984e-02	2.95536289e-01	2.13514785e-01	-5.49862363e-02	-8.93949834e-02	6.51519665e-03	
-8.60038013e-02	-3.22113005e-03	9.05276645e-03	2.86167330e-01	8.21519633e-02	-1.26403406e-01	-9.19918275e-02	-3.24603813e-02	
-8.24673527e-02	-5.49160167e-03	-9.11330336e-04	2.69898020e-01	-6.79669737e-03	-1.16109912e-01	-8.74538503e-02	-2.38597729e-02	
-7.32864386e-02	2.19720986e-03	6.90564360e-04	2.60422282e-01	5.23365229e-03	-3.96723989e-02	-6.83041682e-02	4.11152708e-04	
-6.35668296e-02	2.19381393e-03	3.35107902e-03	2.66694532e-01	-4.50192409e-02	3.11637781e-02	-4.95258663e-02	4.36847017e-03	
-5.67686064e-02	1.89043506e-03	4.15768311e-03	2.83602730e-01	-8.56278051e-02	9.25724267e-02	-3.46332901e-02	8.04529928e-03	
-5.63996954e-02	4.02840203e-03	5.11795310e-03	3.06798482e-01	-1.04607656e-01	1.53383796e-01	-2.53056027e-02	1.70939818e-02	
-5.27563390e-02	3.52106817e-03	5.28490541e-03	3.31540172e-01	-8.68140040e-02	1.70214569e-01	-1.97076085e-02	1.56843463e-02	
-5.22556126e-02	1.32539489e-03	5.47032270e-03	3.49673424e-01	-7.84621870e-02	1.70189488e-01	-1.92848172e-02	9.30041350e-03	
-4.83305381e-02	7.36859679e-04	5.98119378e-03	3.61206977e-01	-2.96687787e-02	1.47358624e-01	-1.93255058e-02	4.12830630e-03	
