1.47072292e+02
1.11328278e+01
6.66102844e+01
-2.29938615e+02
2.34696886e+02
2.31682906e+01
-3.93322934e+01
-1.09157189e+02
1.66148737e+02
7.23205794e+01
1.60373129e+01
1.40988946e+01
1.39117232e+02
6.91777436e+01
-2.05454914e+01
1.36806043e+02
4.67118513e+00
5.62375033e+01
-8.83539655e+01
4.85917314e+01
-3.36810259e+02
-9.29604065e+01
1.06384868e+01
2.88106175e+00
1.71983891e+02
6.58759806e+01
-4.56531287e+01
-7.54339486e+00
9.92263385e+01
1.53254411e+02
1.43533961e+02
-7.63059117e+01
3.12567677e+01
1.83664039e+02
1.00284620e+02
8.90661061e+01
2.98159744e+01
6.71796871e+00
-5.86722488e+00
-7.44206192e+00
-6.95858493e+00
-1.67243566e+02
-1.73844448e+02
2.46632731e+02
1.71802073e+02
-1.14388439e+02
1.64172277e+02
-7.04800692e+01
-1.88238933e+02
-5.25699845e+01
5.23800652e+01
-2.22022726e+01
-7.72739590e+01
1.31437859e+02
1.77135520e+02
1.39694126e+02
1.30037699e+02
2.07894445e+01
-2.48207363e+01
-4.45861543e+01
-5.98213273e+01
5.13914590e+01
7.58404322e+00
6.39288574e+01
3.93476685e-01
-8.64021853e+01
-1.36394424e+02
1.76168527e+01
8.55089760e+01
-4.03343111e+00
-3.20792430e+01
1.71858109e+02
-1.17271927e+02
-1.44745748e+01
4.14230366e+01
2.62692984e+01
7.50247946e+01
-3.90596015e+01
-2.40549024e+01
