0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
7.90867250e-04	6.30631755e-03	-1.07450479e-04	-4.16716517e-04	-8.19292605e-04	-1.66686607e-02	7.90867250e-04	7.23275042e-01	1.04061480e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.22206001e-01	0.00000000e+00	
9.70697731e-04	4.74823211e-03	-5.03215099e-06	2.76982531e-04	-6.49807404e-04	2.73312454e-02	9.70697731e-04	4.93291362e-01	1.40882855e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.92203423e-01	0.00000000e+00	
1.13455955e-03	3.55535080e-03	1.43735780e-04	8.88673836e-04	-6.04768041e-04	2.47446347e-02	1.13455955e-03	3.36325869e-01	1.40537334e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.35450286e-01	0.00000000e+00	
1.23348771e-03	2.76904732e-03	3.08015701e-04	1.43459955e-03	-4.15283138e-04	2.27257023e-02	1.23348771e-03	2.29142848e-01	1.34237631e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.28618675e-01	0.00000000e+00	
1.24863050e-03	2.25911330e-03	4.71596226e-04	1.92717100e-03	-1.64088743e-04	2.11374577e-02	1.24863050e-03	1.55915331e-01	1.18990344e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.55809969e-01	0.00000000e+00	
1.18044584e-03	1.93402762e-03	6.25852738e-04	2.37605285e-03	1.05561717e-04	1.98824448e-02	1.18044584e-03	1.05847447e-01	9.44637899e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.06188816e-01	0.00000000e+00	
1.03898897e-03	1.73095909e-03	7.66424659e-04	2.78866699e-03	3.70036398e-04	1.88806185e-02	1.03898897e-03	7.15783570e-02	6.16758275e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.23706236e-02	0.00000000e+00	
8.38483638e-04	1.60745234e-03	8.91493796e-04	3.17077583e-03	6.16408858e-04	1.80730207e-02	8.38483638e-04	4.80903314e-02	2.22636264e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.93225875e-02	0.00000000e+00	
5.94205269e-04	1.53519400e-03	1.00080624e-03	3.52695079e-03	8.38093193e-04	1.74177739e-02	5.94205269e-04	3.19629644e-02	-2.19448593e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.36147116e-02	0.00000000e+00	
3.20702744e-04	1.49551740e-03	1.09506228e-03	3.86090391e-03	1.03247576e-03	1.68850756e-02	3.20702744e-04	2.08643828e-02	-6.91796637e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.29093584e-02	0.00000000e+00	
3.08462272e-05	1.47625232e-03	1.17551202e-03	4.17571074e-03	1.19946640e-03	1.64531773e-02	3.08462272e-05	1.32044041e-02	-1.17864567e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.56133632e-02	0.00000000e+00	
-2.64599290e-04	1.46955866e-03	1.24368134e-03	4.47395785e-03	1.34053270e-03	1.61055951e-02	-2.64599290e-04	7.89820314e-03	-1.66680246e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.06409401e-02	0.00000000e+00	
-5.57067600e-04	1.47045551e-03	1.30118756e-03	4.75784155e-03	1.45803184e-03	1.58293059e-02	-5.57067600e-04	4.20531770e-03	-2.14581248e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.25209588e-03	0.00000000e+00	
-8.40082592e-04	1.47583137e-03	1.34961957e-03	5.02923619e-03	1.55474834e-03	1.56136273e-02	-8.40082592e-04	1.61998887e-03	-2.60784811e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.94250451e-03	0.00000000e+00	
-1.10903690e-03	1.48378325e-03	1.39046395e-03	5.28974370e-03	1.63358210e-03	1.54495364e-02	-1.10903690e-03	-2.03532271e-04	-3.04743893e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.36845392e-03	0.00000000e+00	
-1.36091859e-03	1.49317850e-03	1.42506400e-03	5.54073154e-03	1.69734684e-03	1.53292574e-02	-1.36091859e-03	-1.50186355e-03	-3.46112773e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.29569479e-03	0.00000000e+00	
-1.59402568e-03	1.50336661e-03	1.45460135e-03	5.78336353e-03	1.74864886e-03	1.52460113e-02	-1.59402568e-03	-2.43715302e-03	-3.84710691e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.56457968e-03	0.00000000e+00	
-1.80769304e-03	1.51399159e-03	1.48009271e-03	6.01862587e-03	1.78982221e-03	1.51938570e-02	-1.80769304e-03	-3.12069638e-03	-4.20486880e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.06630445e-03	0.00000000e+00	
-2.00204557e-03	1.52487122e-03	1.50239628e-03	6.24734986e-03	1.82290286e-03	1.51675854e-02	-2.00204557e-03	-3.62903349e-03	-4.53488918e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.26716062e-04	0.00000000e+00	

