6.55016702e+01	8.95092570e+01	1.43991402e+00	9.42284719e-01	
8.55388686e+01	1.18894413e+02	1.69684398e+00	1.11871127e+00	
1.06044071e+02	1.47839404e+02	1.57099601e+00	1.31437474e+00	
1.31485987e+02	1.81932830e+02	1.91686775e+00	1.53548403e+00	
1.44716934e+02	2.09210016e+02	2.04244916e+00	1.77130456e+00	
1.61974538e+02	2.31800428e+02	2.10745785e+00	1.97956950e+00	
1.74960834e+02	2.51275638e+02	2.11819084e+00	2.18436491e+00	
1.82603567e+02	2.71424837e+02	2.42461869e+00	2.36883644e+00	
1.94397785e+02	2.83680565e+02	2.54550876e+00	2.51373768e+00	
2.05730189e+02	2.98968777e+02	2.55744509e+00	2.64257001e+00	
2.16911708e+02	3.12841848e+02	2.68238920e+00	2.74694223e+00	
2.27302193e+02	3.24309257e+02	2.71627792e+00	2.83678355e+00	

