0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
1.13207313e-04	-2.95697566e-03	-1.26752400e-03	-1.27827118e-03	4.73905447e-03	-6.11308471e-02	-1.01725967e-02	-9.44657728e-03	0.00000000e+00	1.00000000e-02	0.00000000e+00	0.00000000e+00	
6.37350332e-04	-2.13055986e-03	-2.18507037e-03	-3.88549668e-04	3.41214121e-04	2.49586873e-02	4.72206528e-03	2.29274744e-03	0.00000000e+00	9.35190191e-03	0.00000000e+00	0.00000000e+00	
1.16117659e-03	-2.08418317e-03	-2.79953080e-03	4.88491486e-04	-1.68383167e-03	2.59472896e-02	5.32394965e-03	4.28397546e-03	0.00000000e+00	8.74580693e-03	0.00000000e+00	0.00000000e+00	
1.56758890e-03	-1.98249152e-03	-3.15751424e-03	1.33494140e-03	-3.27772232e-03	2.61674952e-02	5.69908896e-03	5.74357024e-03	0.00000000e+00	8.17899286e-03	0.00000000e+00	0.00000000e+00	
1.82973084e-03	-1.81585657e-03	-3.30526859e-03	2.13889292e-03	-4.47838871e-03	2.58440885e-02	5.86288930e-03	6.72287994e-03	0.00000000e+00	7.64891389e-03	0.00000000e+00	0.00000000e+00	
1.95448826e-03	-1.62123951e-03	-3.29587748e-03	2.88958307e-03	-5.30723518e-03	2.50133096e-02	5.82716650e-03	7.25295701e-03	0.00000000e+00	7.15318924e-03	0.00000000e+00	0.00000000e+00	
1.96897975e-03	-1.42850551e-03	-3.18108828e-03	3.57868365e-03	-5.81620688e-03	2.37640138e-02	5.62940769e-03	7.40687282e-03	0.00000000e+00	6.68959241e-03	0.00000000e+00	0.00000000e+00	
1.90731651e-03	-1.25559332e-03	-3.00503238e-03	4.20140469e-03	-6.07601085e-03	2.22314840e-02	5.32071566e-03	7.28190675e-03	0.00000000e+00	6.25604121e-03	0.00000000e+00	0.00000000e+00	
1.80096121e-03	-1.10990668e-03	-2.80131207e-03	4.75664311e-03	-6.15971488e-03	2.05603531e-02	4.95155975e-03	6.97616359e-03	0.00000000e+00	5.85058837e-03	0.00000000e+00	0.00000000e+00	
1.67418174e-03	-9.91774429e-04	-2.59296060e-03	5.24637443e-03	-6.13094760e-03	1.88744831e-02	4.56293446e-03	6.57263008e-03	0.00000000e+00	5.47141286e-03	0.00000000e+00	0.00000000e+00	
1.54335041e-03	-8.97886479e-04	-2.39410890e-03	5.67471595e-03	-6.03864572e-03	1.72632235e-02	4.18346846e-03	6.13279772e-03	0.00000000e+00	5.11681164e-03	0.00000000e+00	0.00000000e+00	
1.41820768e-03	-8.23728488e-04	-2.21225450e-03	6.04700426e-03	-5.91683884e-03	1.57810563e-02	3.83041646e-03	5.69723557e-03	0.00000000e+00	4.78519205e-03	0.00000000e+00	0.00000000e+00	
1.30369852e-03	-7.64929760e-04	-2.05042003e-03	6.36906062e-03	-5.78710160e-03	1.44541939e-02	3.51229525e-03	5.28958605e-03	0.00000000e+00	4.47506467e-03	0.00000000e+00	0.00000000e+00	
1.20165800e-03	-7.17825228e-04	-1.90888092e-03	6.64668522e-03	-5.66180602e-03	1.32890083e-02	3.23170185e-03	4.92137936e-03	0.00000000e+00	4.18503658e-03	0.00000000e+00	0.00000000e+00	
1.11209534e-03	-6.79570054e-04	-1.78640137e-03	6.88535188e-03	-5.54712619e-03	1.22795465e-02	2.98764416e-03	4.59629424e-03	0.00000000e+00	3.91380516e-03	0.00000000e+00	0.00000000e+00	
1.03406800e-03	-6.48050985e-04	-1.68104476e-03	7.09005157e-03	-5.44538873e-03	1.14131870e-02	2.77721817e-03	4.31339180e-03	0.00000000e+00	3.66015220e-03	0.00000000e+00	0.00000000e+00	
9.66228749e-04	-6.21734286e-04	-1.59066437e-03	7.26523491e-03	-5.35672872e-03	1.06744469e-02	2.59670260e-03	4.06933287e-03	0.00000000e+00	3.42293843e-03	0.00000000e+00	0.00000000e+00	
9.07141838e-04	-5.99516353e-04	-1.51317503e-03	7.41481454e-03	-5.28016781e-03	1.00473215e-02	2.44221487e-03	3.85977993e-03	0.00000000e+00	3.20109844e-03	0.00000000e+00	0.00000000e+00	
8.55449235e-04	-5.80601057e-04	-1.44668533e-03	7.54219973e-03	-5.21426884e-03	9.51658632e-03	2.31006813e-03	3.68021608e-03	0.00000000e+00	2.99363587e-03	0.00000000e+00	0.00000000e+00	
8.09945395e-04	-5.64407684e-04	-1.38954688e-03	7.65034590e-03	-5.15750461e-03	9.06842774e-03	2.19693931e-03	3.52637949e-03	0.00000000e+00	2.79961890e-03	0.00000000e+00	0.00000000e+00	

