-2.81030660e-01
-2.80177197e-01
-2.76820728e-01
-2.72221451e-01
-2.73628105e-01
-2.76855867e-01
-2.77859318e-01
-2.77553237e-01
-2.77248139e-01
-2.77247984e-01
-2.77363257e-01
-2.77446472e-01
-2.77484316e-01
-2.77507175e-01
-2.77530997e-01
-2.77555498e-01
-2.77577239e-01
-2.77595325e-01
-2.77610558e-01
-2.77623792e-01
-2.77635432e-01
-2.77645717e-01
-2.77654834e-01
-2.77662975e-01
-2.77670332e-01
-2.77677042e-01
-2.77683236e-01
-2.77689071e-01
-2.77694693e-01
-2.77700204e-01
-2.77705683e-01
-2.77711208e-01
-2.77717004e-01
-2.77723248e-01
-2.77730038e-01
-2.77737589e-01
-2.77746208e-01
-2.77756415e-01
-2.77769010e-01
-2.77785379e-01
-2.77807755e-01
-2.77839870e-01
-2.77890953e-01
-2.77981297e-01
-2.78155827e-01
-2.78609040e-01
-2.84185255e-01
-2.52131858e-01
-2.24452281e-01
-2.02968196e-01
-1.84730001e-01
-1.67855093e-01
-1.52112867e-01
-1.37723433e-01
-1.24748686e-01
-1.14645852e-01
-1.05376441e-01
-9.68540532e-02
-8.90189968e-02
-8.18161853e-02
-7.51953513e-02
-6.91100955e-02
-6.35170563e-02
-5.83765996e-02
-5.36519520e-02
-4.93095112e-02
-4.53185118e-02
-4.16506066e-02
-3.82796501e-02
-3.51815146e-02
-3.23341319e-02
-2.97172106e-02
-2.73119629e-02
-2.51013692e-02
-2.30696410e-02
-2.12022783e-02
-1.94859591e-02
-1.79083977e-02
-1.64583550e-02
