0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-1.14342656e-03	6.36062801e-03	-8.15531923e-05	-3.05001974e-03	-7.79153914e-04	-1.22000789e-01	-5.88923557e-03	2.74314832e-02	-7.74899417e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.85334981e-02	0.00000000e+00	
-2.97812395e-03	5.13291383e-03	-6.54288638e-05	-1.69138908e-03	5.48222235e-03	5.12952065e-02	-8.46926856e-04	2.01817821e-02	-1.51213315e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.49687087e-02	0.00000000e+00	
-4.54298444e-03	3.60058052e-03	-4.62470049e-05	-6.84121237e-04	7.51693778e-03	3.85993246e-02	-2.84887865e-03	1.39579388e-02	-3.21440167e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.18492809e-02	0.00000000e+00	
-5.82314921e-03	2.21076543e-03	-7.03897480e-05	2.82005719e-05	8.85832544e-03	2.78087511e-02	-4.50249674e-03	9.03967401e-03	-5.70829953e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.91195741e-02	0.00000000e+00	
-6.84923768e-03	1.00809990e-03	-1.42862077e-04	5.09670990e-04	9.76667091e-03	1.92870173e-02	-5.82292310e-03	5.09531112e-03	-7.67064636e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.67308991e-02	0.00000000e+00	
-7.64586263e-03	-6.02735650e-06	-2.56938894e-04	8.15373162e-04	1.03233798e-02	1.27377578e-02	-6.84544164e-03	1.96927134e-03	-9.16810879e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.46406495e-02	0.00000000e+00	
-8.23339045e-03	-8.41117643e-04	-4.01822229e-04	9.91554574e-04	1.05862691e-02	7.86262966e-03	-7.60133432e-03	-4.60980557e-04	-1.02592419e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.28115421e-02	0.00000000e+00	
-8.63073603e-03	-1.51176170e-03	-5.66063057e-04	1.07671031e-03	1.06049325e-02	4.39778402e-03	-8.11913404e-03	-2.30142273e-03	-1.09961936e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.12109515e-02	0.00000000e+00	
-8.85666895e-03	-2.03496615e-03	-7.39197536e-04	1.10254236e-03	1.04234148e-02	2.10999247e-03	-8.42603171e-03	-3.64552459e-03	-1.14268976e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.81032826e-03	0.00000000e+00	
-8.93018902e-03	-2.42852482e-03	-9.12432001e-04	1.09478809e-03	1.00811280e-02	7.92371599e-04	-8.54840495e-03	-4.57614540e-03	-1.15960725e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.58468975e-03	0.00000000e+00	
-8.87043436e-03	-2.71002288e-03	-1.07882258e-03	1.07395539e-03	9.61328402e-03	2.61479896e-04	-8.51184371e-03	-5.16668258e-03	-1.15455169e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.51217454e-03	0.00000000e+00	
-8.69638838e-03	-2.89624268e-03	-1.23320075e-03	1.05598870e-03	9.05113294e-03	3.55287622e-04	-8.34094851e-03	-5.48186854e-03	-1.13140761e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.57365239e-03	0.00000000e+00	
-8.42653027e-03	-3.00281981e-03	-1.37198317e-03	1.05287971e-03	8.42213013e-03	9.31629461e-04	-8.05905544e-03	-5.57840199e-03	-1.09374904e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.75238308e-03	0.00000000e+00	
-8.07850364e-03	-3.04405488e-03	-1.49293909e-03	1.07323015e-03	7.75009280e-03	1.86689704e-03	-7.68796912e-03	-5.50551120e-03	-1.04482372e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.03371781e-03	0.00000000e+00	
-7.66883910e-03	-3.03282485e-03	-1.59495339e-03	1.12276996e-03	7.05537487e-03	3.05482277e-03	-7.24774393e-03	-5.30549847e-03	-9.87541996e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.40483789e-03	0.00000000e+00	
-7.21274426e-03	-2.98056055e-03	-1.67780351e-03	1.20483247e-03	6.35507037e-03	4.40527015e-03	-6.75652979e-03	-5.01428704e-03	-9.24472971e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.85452614e-03	0.00000000e+00	
-6.72396282e-03	-2.89726992e-03	-1.74195872e-03	1.32078643e-03	5.66324526e-03	5.84299079e-03	-6.23048555e-03	-4.66197574e-03	-8.57848072e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.37296675e-03	0.00000000e+00	
-6.21469758e-03	-2.79159370e-03	-1.78840452e-03	1.47042523e-03	4.99119224e-03	7.30633868e-03	-5.68375553e-03	-4.27339822e-03	-7.89571615e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.95157026e-03	0.00000000e+00	
-5.69558903e-03	-2.67088384e-03	-1.81849272e-03	1.65231341e-03	4.34770054e-03	8.74595216e-03	-5.12850073e-03	-3.86867916e-03	-7.21237209e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.58282030e-03	0.00000000e+00	

