7.88345671e+01	7.18164518e+01	1.78949540e+00	1.09441108e+00	
9.57967741e+01	1.06848640e+02	1.98635694e+00	1.16975359e+00	
1.10197355e+02	1.41625993e+02	1.86865242e+00	1.30164329e+00	
1.35057484e+02	1.72607088e+02	1.89118523e+00	1.51499751e+00	
1.48468732e+02	1.98326929e+02	2.20526101e+00	1.76949511e+00	
1.67485713e+02	2.19057057e+02	2.12847704e+00	1.95910899e+00	
1.79309874e+02	2.39771674e+02	2.05476521e+00	2.15139451e+00	
1.88345996e+02	2.60467036e+02	2.57149969e+00	2.33709164e+00	
1.99837669e+02	2.74931788e+02	2.17901872e+00	2.45846350e+00	
2.12034885e+02	2.92100952e+02	2.41974131e+00	2.57245212e+00	
2.23453065e+02	3.08053959e+02	2.49617548e+00	2.65968200e+00	
2.33607493e+02	3.22316870e+02	2.28165407e+00	2.73888580e+00	

