-1.59388059e-02	3.34682857e-04	-1.58135851e-03	-1.49418135e-02	-4.38489447e-02	0.00000000e+00	-8.44997874e-02	0.00000000e+00	
-2.35774219e-02	-1.05064049e-02	-4.66356621e-03	-2.93829889e-02	1.86911451e-01	-3.88049756e-01	-1.10137139e-01	-1.17796070e-01	
-4.20052888e-03	-1.58882899e-02	-1.37409405e-02	-1.83341499e-01	4.75561463e-02	-2.12447285e-01	-2.17909234e-02	-6.44903262e-02	
8.29424937e-02	-4.49816733e-03	-1.46028983e-02	-1.71485965e-01	-9.52348280e-01	3.06380962e-01	1.12892320e-01	1.23921903e-01	
1.04761613e-01	2.35520686e-02	1.08024792e-02	-1.76053973e-01	-1.88175053e+00	2.98542416e-01	1.34700803e-01	-1.51648766e-01	
8.28222045e-02	2.75118292e-02	1.98695090e-02	-1.67842820e-01	-1.75285863e+00	1.25197905e-01	8.49410839e-02	-2.55324322e-01	
7.03588871e-02	2.21943716e-02	1.71144174e-02	-1.63940064e-01	-1.48788800e+00	6.36861727e-02	6.25464635e-02	-2.25698718e-01	
7.08171217e-02	1.86025042e-02	1.29455568e-02	-1.59194710e-01	-1.40611140e+00	8.52806392e-02	6.59439844e-02	-1.83367484e-01	
7.43824147e-02	1.83902903e-02	1.16554602e-02	-1.53195770e-01	-1.44257672e+00	1.08600717e-01	7.27324483e-02	-1.73503253e-01	
7.57077147e-02	1.91753112e-02	1.20733886e-02	-1.47204096e-01	-1.47910965e+00	1.08623935e-01	7.37422772e-02	-1.81476891e-01	
7.51936788e-02	1.94515039e-02	1.24483101e-02	-1.41867586e-01	-1.48246110e+00	9.80105489e-02	7.13188184e-02	-1.88096778e-01	
7.45100142e-02	1.92315681e-02	1.23362838e-02	-1.37096195e-01	-1.47136910e+00	8.94994389e-02	6.90722361e-02	-1.89083589e-01	
7.42691003e-02	1.89440162e-02	1.20329655e-02	-1.32651004e-01	-1.46334460e+00	8.51233416e-02	6.79164100e-02	-1.87962590e-01	
7.42675488e-02	1.87715824e-02	1.17907127e-02	-1.28436712e-01	-1.46074525e+00	8.21869980e-02	6.72322453e-02	-1.87472688e-01	
