5.99241012e+01	9.24431008e+01	1.46556619e+00	8.72663681e-01	
8.44718190e+01	1.26355819e+02	1.64169718e+00	1.08356865e+00	
1.08753824e+02	1.60732324e+02	1.52359587e+00	1.31862343e+00	
1.35437086e+02	1.92739718e+02	1.84653516e+00	1.57957187e+00	
1.50180948e+02	2.18925114e+02	1.89545496e+00	1.81904943e+00	
1.67562390e+02	2.41921641e+02	1.85709177e+00	2.01911463e+00	
1.80411082e+02	2.64061962e+02	1.85261781e+00	2.20292902e+00	
1.88415879e+02	2.86553531e+02	1.98718138e+00	2.35862910e+00	
1.99888413e+02	3.03140908e+02	2.06100438e+00	2.47255729e+00	
2.10675925e+02	3.22152622e+02	2.01186714e+00	2.57196740e+00	
2.21121873e+02	3.39751598e+02	2.06404197e+00	2.64801681e+00	
2.30600106e+02	3.54866723e+02	2.05137016e+00	2.70759654e+00	

